facility_id,institution_id,source_facility_id,crms_credit_id,facility_type,product_code,currency,approved_limit,original_principal,amount_disbursed,origination_date,first_disbursement_date,maturity_date,original_tenor_days,interest_rate,rate_type,repayment_frequency,scheduled_payment_amount,purpose_code,sector_code,funding_source_code,secured_flag,facility_status,snapshot_date,outstanding_principal,total_exposure,days_past_due,delinquency_bucket,default_flag,default_date,restructure_flag,writeoff_flag,writeoff_amount,recovery_amount,party_id,borrower_external_id,party_type,data_classification,wcds_version
FAC-LENDER_C-00000524,LENDER_C,LENDER_C-100524,,TERM_LOAN,STAFF_LOAN,NGN,2000000,2000000,2000000,2025-11-06,2025-11-06,2026-11-06,365,0.121574,FIXED,MONTHLY,186929.07,PERSONAL,MICROFINANCE,DEPOSITS_AND_EQUITY,False,ACTIVE,2026-08-21,421917.81,421917.81,0,CURRENT,False,,False,False,0,0,PTY-LENDER_C-00000524,ANON-LENDER_C-00000524,PERSON,synthetic,WCDS-0.1
FAC-LENDER_C-00000525,LENDER_C,LENDER_C-100525,,TERM_LOAN,GROUP_MICRO,NGN,50000,50000,50000,2025-04-04,2025-04-04,2025-10-01,180,0.332264,FIXED,WEEKLY,2238.18,MICRO_ENTERPRISE,MICROFINANCE,DEPOSITS_AND_EQUITY,False,CLOSED,2026-08-21,0,0.0,7,DPD_1_30,False,,False,False,0,0,PTY-LENDER_C-00000525,ANON-LENDER_C-00000525,PERSON,synthetic,WCDS-0.1
FAC-LENDER_C-00000526,LENDER_C,LENDER_C-100526,,TERM_LOAN,ASSET_FINANCE,NGN,1000000,1000000,1000000,2025-04-22,2025-04-22,2026-04-22,365,0.310832,FIXED,MONTHLY,109235.97,MICRO_ENTERPRISE,MICROFINANCE,DEPOSITS_AND_EQUITY,True,CLOSED,2026-08-21,0,0.0,0,CURRENT,False,,False,False,0,0,PTY-LENDER_C-00000526,ANON-LENDER_C-00000526,ORGANISATION,synthetic,WCDS-0.1
FAC-LENDER_C-00000527,LENDER_C,LENDER_C-100527,,TERM_LOAN,ASSET_FINANCE,NGN,2000000,2000000,2000000,2025-06-21,2025-06-21,2026-06-21,365,0.218123,FIXED,MONTHLY,203020.47,MICRO_ENTERPRISE,MICROFINANCE,DEPOSITS_AND_EQUITY,True,CLOSED,2026-08-21,0,0.0,0,CURRENT,False,,False,False,0,0,PTY-LENDER_C-00000527,ANON-LENDER_C-00000527,ORGANISATION,synthetic,WCDS-0.1
FAC-LENDER_C-00000528,LENDER_C,LENDER_C-100528,,TERM_LOAN,SME_MICRO,NGN,100000,100000,100000,2025-11-13,2025-11-13,2026-08-10,270,0.289375,FIXED,MONTHLY,13489.54,MICRO_ENTERPRISE,MICROFINANCE,DEPOSITS_AND_EQUITY,False,ACTIVE,2026-08-21,2500.0,2529.73,15,DPD_1_30,False,,False,False,0,0,PTY-LENDER_C-00000528,ANON-LENDER_C-00000528,ORGANISATION,synthetic,WCDS-0.1
FAC-LENDER_C-00000529,LENDER_C,LENDER_C-100529,,TERM_LOAN,GROUP_MICRO,NGN,50000,50000,50000,2026-01-26,2026-01-26,2026-07-25,180,0.404085,FIXED,WEEKLY,2306.3,MICRO_ENTERPRISE,MICROFINANCE,DEPOSITS_AND_EQUITY,False,CLOSED,2026-08-21,0,0.0,0,CURRENT,False,,False,False,0,0,PTY-LENDER_C-00000529,ANON-LENDER_C-00000529,PERSON,synthetic,WCDS-0.1
FAC-LENDER_C-00000530,LENDER_C,LENDER_C-100530,,TERM_LOAN,GROUP_MICRO,NGN,100000,100000,100000,2025-01-29,2025-01-29,2025-07-28,180,0.378876,FIXED,WEEKLY,4564.78,MICRO_ENTERPRISE,MICROFINANCE,DEPOSITS_AND_EQUITY,False,CLOSED,2026-08-21,0,0.0,0,CURRENT,False,,False,False,0,0,PTY-LENDER_C-00000530,ANON-LENDER_C-00000530,PERSON,synthetic,WCDS-0.1
FAC-LENDER_C-00000531,LENDER_C,LENDER_C-100531,,TERM_LOAN,GROUP_MICRO,NGN,50000,50000,50000,2024-12-11,2024-12-11,2025-06-09,180,0.404169,FIXED,WEEKLY,2306.38,MICRO_ENTERPRISE,MICROFINANCE,DEPOSITS_AND_EQUITY,False,CLOSED,2026-08-21,0,0.0,0,CURRENT,False,,False,False,0,0,PTY-LENDER_C-00000531,ANON-LENDER_C-00000531,PERSON,synthetic,WCDS-0.1
FAC-LENDER_C-00000532,LENDER_C,LENDER_C-100532,,TERM_LOAN,GROUP_MICRO,NGN,2000000,2000000,2000000,2025-08-07,2025-08-07,2026-02-03,180,0.418863,FIXED,WEEKLY,92812.52,MICRO_ENTERPRISE,MICROFINANCE,DEPOSITS_AND_EQUITY,False,CLOSED,2026-08-21,0,0.0,0,CURRENT,False,,False,False,0,0,PTY-LENDER_C-00000532,ANON-LENDER_C-00000532,PERSON,synthetic,WCDS-0.1
FAC-LENDER_C-00000533,LENDER_C,LENDER_C-100533,,TERM_LOAN,ASSET_FINANCE,NGN,50000,50000,50000,2026-06-11,2026-06-11,2027-06-11,365,0.201197,FIXED,MONTHLY,5004.99,MICRO_ENTERPRISE,MICROFINANCE,DEPOSITS_AND_EQUITY,True,ACTIVE,2026-08-21,40273.97,40273.97,0,CURRENT,False,,False,False,0,0,PTY-LENDER_C-00000533,ANON-LENDER_C-00000533,ORGANISATION,synthetic,WCDS-0.1
FAC-LENDER_C-00000534,LENDER_C,LENDER_C-100534,,TERM_LOAN,GROUP_MICRO,NGN,750000,750000,750000,2026-01-02,2026-01-02,2026-07-01,180,0.336509,FIXED,WEEKLY,33633.17,MICRO_ENTERPRISE,MICROFINANCE,DEPOSITS_AND_EQUITY,False,CLOSED,2026-08-21,0,0.0,0,CURRENT,False,,False,False,0,0,PTY-LENDER_C-00000534,ANON-LENDER_C-00000534,PERSON,synthetic,WCDS-0.1
FAC-LENDER_C-00000535,LENDER_C,LENDER_C-100535,,TERM_LOAN,SME_MICRO,NGN,75000,75000,75000,2025-02-04,2025-02-04,2025-11-01,270,0.370316,FIXED,MONTHLY,10616.1,MICRO_ENTERPRISE,MICROFINANCE,DEPOSITS_AND_EQUITY,True,ACTIVE,2026-08-21,1875.0,1903.53,15,DPD_1_30,False,,False,False,0,0,PTY-LENDER_C-00000535,ANON-LENDER_C-00000535,ORGANISATION,synthetic,WCDS-0.1
FAC-LENDER_C-00000536,LENDER_C,LENDER_C-100536,,TERM_LOAN,STAFF_LOAN,NGN,750000,750000,750000,2026-03-19,2026-03-19,2027-03-19,365,0.126046,FIXED,MONTHLY,70377.85,PERSONAL,MICROFINANCE,DEPOSITS_AND_EQUITY,False,ACTIVE,2026-08-21,431506.85,431506.85,0,CURRENT,False,,False,False,0,0,PTY-LENDER_C-00000536,ANON-LENDER_C-00000536,PERSON,synthetic,WCDS-0.1
FAC-LENDER_C-00000537,LENDER_C,LENDER_C-100537,,TERM_LOAN,ASSET_FINANCE,NGN,500000,500000,500000,2026-04-19,2026-04-19,2027-04-19,365,0.237946,FIXED,MONTHLY,51581.07,MICRO_ENTERPRISE,MICROFINANCE,DEPOSITS_AND_EQUITY,True,WRITTEN_OFF,2026-08-21,32724.66,33364.66,180,DPD_90_PLUS,True,2026-05-23,False,True,405136.99,97679.85,PTY-LENDER_C-00000537,ANON-LENDER_C-00000537,ORGANISATION,synthetic,WCDS-0.1
FAC-LENDER_C-00000538,LENDER_C,LENDER_C-100538,,TERM_LOAN,GROUP_MICRO,NGN,100000,100000,100000,2025-12-24,2025-12-24,2026-06-22,180,0.371094,FIXED,WEEKLY,4550.02,MICRO_ENTERPRISE,MICROFINANCE,DEPOSITS_AND_EQUITY,False,ACTIVE,2026-08-21,1166.67,1174.97,7,DPD_1_30,False,,False,False,0,0,PTY-LENDER_C-00000538,ANON-LENDER_C-00000538,PERSON,synthetic,WCDS-0.1
FAC-LENDER_C-00000539,LENDER_C,LENDER_C-100539,,TERM_LOAN,SME_MICRO,NGN,75000,75000,75000,2026-07-27,2026-07-27,2027-04-23,270,0.374382,FIXED,MONTHLY,10641.17,MICRO_ENTERPRISE,MICROFINANCE,DEPOSITS_AND_EQUITY,False,ACTIVE,2026-08-21,68055.56,68055.56,0,CURRENT,False,,False,False,0,0,PTY-LENDER_C-00000539,ANON-LENDER_C-00000539,ORGANISATION,synthetic,WCDS-0.1
FAC-LENDER_C-00000540,LENDER_C,LENDER_C-100540,,TERM_LOAN,GROUP_MICRO,NGN,2000000,2000000,2000000,2025-11-06,2025-11-06,2026-05-05,180,0.327163,FIXED,WEEKLY,89333.88,MICRO_ENTERPRISE,MICROFINANCE,DEPOSITS_AND_EQUITY,False,CLOSED,2026-08-21,0,0.0,0,CURRENT,False,,False,False,0,0,PTY-LENDER_C-00000540,ANON-LENDER_C-00000540,PERSON,synthetic,WCDS-0.1
FAC-LENDER_C-00000541,LENDER_C,LENDER_C-100541,,TERM_LOAN,GROUP_MICRO,NGN,150000,150000,150000,2026-02-05,2026-02-05,2026-08-04,180,0.423494,FIXED,WEEKLY,6974.11,MICRO_ENTERPRISE,MICROFINANCE,DEPOSITS_AND_EQUITY,False,CLOSED,2026-08-21,0,0.0,0,CURRENT,False,,False,False,0,0,PTY-LENDER_C-00000541,ANON-LENDER_C-00000541,PERSON,synthetic,WCDS-0.1
FAC-LENDER_C-00000542,LENDER_C,LENDER_C-100542,,TERM_LOAN,STAFF_LOAN,NGN,75000,75000,75000,2025-04-22,2025-04-22,2026-04-22,365,0.130444,FIXED,MONTHLY,7065.27,PERSONAL,MICROFINANCE,DEPOSITS_AND_EQUITY,False,CLOSED,2026-08-21,0,0.0,0,CURRENT,False,,False,False,0,0,PTY-LENDER_C-00000542,ANON-LENDER_C-00000542,PERSON,synthetic,WCDS-0.1
FAC-LENDER_C-00000543,LENDER_C,LENDER_C-100543,,TERM_LOAN,ASSET_FINANCE,NGN,300000,300000,300000,2025-08-09,2025-08-09,2026-08-09,365,0.316461,FIXED,MONTHLY,32911.53,MICRO_ENTERPRISE,MICROFINANCE,DEPOSITS_AND_EQUITY,True,CLOSED,2026-08-21,0,0.0,0,CURRENT,False,,False,False,0,0,PTY-LENDER_C-00000543,ANON-LENDER_C-00000543,ORGANISATION,synthetic,WCDS-0.1
FAC-LENDER_C-00000544,LENDER_C,LENDER_C-100544,,TERM_LOAN,GROUP_MICRO,NGN,300000,300000,300000,2025-02-08,2025-02-08,2025-08-07,180,0.352613,FIXED,WEEKLY,13544.9,MICRO_ENTERPRISE,MICROFINANCE,DEPOSITS_AND_EQUITY,False,CLOSED,2026-08-21,0,0.0,0,CURRENT,False,,False,False,0,0,PTY-LENDER_C-00000544,ANON-LENDER_C-00000544,PERSON,synthetic,WCDS-0.1
FAC-LENDER_C-00000545,LENDER_C,LENDER_C-100545,,TERM_LOAN,ASSET_FINANCE,NGN,2000000,2000000,2000000,2025-02-09,2025-02-09,2026-02-09,365,0.251584,FIXED,MONTHLY,208597.34,MICRO_ENTERPRISE,MICROFINANCE,DEPOSITS_AND_EQUITY,True,ACTIVE,2026-08-21,116666.67,119079.12,35,DPD_31_60,False,,False,False,0,0,PTY-LENDER_C-00000545,ANON-LENDER_C-00000545,ORGANISATION,synthetic,WCDS-0.1
FAC-LENDER_C-00000546,LENDER_C,LENDER_C-100546,,TERM_LOAN,STAFF_LOAN,NGN,100000,100000,100000,2026-01-04,2026-01-04,2027-01-04,365,0.161096,FIXED,MONTHLY,9675.8,PERSONAL,MICROFINANCE,DEPOSITS_AND_EQUITY,False,ACTIVE,2026-08-21,37260.27,37260.27,0,CURRENT,False,,False,False,0,0,PTY-LENDER_C-00000546,ANON-LENDER_C-00000546,PERSON,synthetic,WCDS-0.1
FAC-LENDER_C-00000547,LENDER_C,LENDER_C-100547,,TERM_LOAN,STAFF_LOAN,NGN,200000,200000,200000,2026-07-18,2026-07-18,2027-07-18,365,0.141539,FIXED,MONTHLY,19025.65,PERSONAL,MICROFINANCE,DEPOSITS_AND_EQUITY,False,ACTIVE,2026-08-21,181369.86,181369.86,0,CURRENT,False,,False,False,0,0,PTY-LENDER_C-00000547,ANON-LENDER_C-00000547,PERSON,synthetic,WCDS-0.1
FAC-LENDER_C-00000548,LENDER_C,LENDER_C-100548,,TERM_LOAN,GROUP_MICRO,NGN,2000000,2000000,2000000,2026-07-09,2026-07-09,2027-01-05,180,0.334608,FIXED,WEEKLY,89616.33,MICRO_ENTERPRISE,MICROFINANCE,DEPOSITS_AND_EQUITY,False,ACTIVE,2026-08-21,1522222.22,1522222.22,0,CURRENT,False,,False,False,0,0,PTY-LENDER_C-00000548,ANON-LENDER_C-00000548,PERSON,synthetic,WCDS-0.1
FAC-LENDER_C-00000549,LENDER_C,LENDER_C-100549,,TERM_LOAN,GROUP_MICRO,NGN,500000,500000,500000,2025-01-04,2025-01-04,2025-07-03,180,0.392957,FIXED,WEEKLY,22957.44,MICRO_ENTERPRISE,MICROFINANCE,DEPOSITS_AND_EQUITY,False,ACTIVE,2026-08-21,5833.33,5877.29,7,DPD_1_30,False,,False,False,0,0,PTY-LENDER_C-00000549,ANON-LENDER_C-00000549,PERSON,synthetic,WCDS-0.1
FAC-LENDER_C-00000550,LENDER_C,LENDER_C-100550,,TERM_LOAN,SME_MICRO,NGN,500000,500000,500000,2026-04-03,2026-04-03,2026-12-29,270,0.391995,FIXED,MONTHLY,71664.93,MICRO_ENTERPRISE,MICROFINANCE,DEPOSITS_AND_EQUITY,False,ACTIVE,2026-08-21,253240.74,257320.29,15,DPD_1_30,False,,False,False,0,0,PTY-LENDER_C-00000550,ANON-LENDER_C-00000550,ORGANISATION,synthetic,WCDS-0.1
FAC-LENDER_C-00000551,LENDER_C,LENDER_C-100551,,TERM_LOAN,STAFF_LOAN,NGN,200000,200000,200000,2025-05-09,2025-05-09,2026-05-09,365,0.141521,FIXED,MONTHLY,19025.35,PERSONAL,MICROFINANCE,DEPOSITS_AND_EQUITY,False,DEFAULTED,2026-08-21,30000.0,30348.96,95,DPD_90_PLUS,True,2026-08-16,True,False,0,0,PTY-LENDER_C-00000551,ANON-LENDER_C-00000551,PERSON,synthetic,WCDS-0.1
FAC-LENDER_C-00000552,LENDER_C,LENDER_C-100552,,TERM_LOAN,ASSET_FINANCE,NGN,500000,500000,500000,2026-02-01,2026-02-01,2027-02-01,365,0.315856,FIXED,MONTHLY,54827.32,MICRO_ENTERPRISE,MICROFINANCE,DEPOSITS_AND_EQUITY,True,ACTIVE,2026-08-21,224657.53,224657.53,0,CURRENT,False,,False,False,0,0,PTY-LENDER_C-00000552,ANON-LENDER_C-00000552,ORGANISATION,synthetic,WCDS-0.1
FAC-LENDER_C-00000553,LENDER_C,LENDER_C-100553,,TERM_LOAN,STAFF_LOAN,NGN,3500000,3500000,3500000,2026-03-13,2026-03-13,2027-03-13,365,0.135944,FIXED,MONTHLY,331317.04,PERSONAL,MICROFINANCE,DEPOSITS_AND_EQUITY,False,ACTIVE,2026-08-21,2160331.05,2184469.49,35,DPD_31_60,False,,False,False,0,0,PTY-LENDER_C-00000553,ANON-LENDER_C-00000553,PERSON,synthetic,WCDS-0.1
FAC-LENDER_C-00000554,LENDER_C,LENDER_C-100554,,TERM_LOAN,GROUP_MICRO,NGN,50000,50000,50000,2025-01-27,2025-01-27,2025-07-26,180,0.349328,FIXED,WEEKLY,2254.37,MICRO_ENTERPRISE,MICROFINANCE,DEPOSITS_AND_EQUITY,False,CLOSED,2026-08-21,0,0.0,0,CURRENT,False,,False,False,0,0,PTY-LENDER_C-00000554,ANON-LENDER_C-00000554,PERSON,synthetic,WCDS-0.1
FAC-LENDER_C-00000555,LENDER_C,LENDER_C-100555,,TERM_LOAN,SME_MICRO,NGN,2000000,2000000,2000000,2026-08-07,2026-08-07,2027-05-04,270,0.315003,FIXED,MONTHLY,274003.52,MICRO_ENTERPRISE,MICROFINANCE,DEPOSITS_AND_EQUITY,True,ACTIVE,2026-08-21,1896296.3,1896296.3,0,CURRENT,False,,False,False,0,0,PTY-LENDER_C-00000555,ANON-LENDER_C-00000555,ORGANISATION,synthetic,WCDS-0.1
FAC-LENDER_C-00000556,LENDER_C,LENDER_C-100556,,TERM_LOAN,ASSET_FINANCE,NGN,75000,75000,75000,2025-06-22,2025-06-22,2026-06-22,365,0.268175,FIXED,MONTHLY,7926.1,MICRO_ENTERPRISE,MICROFINANCE,DEPOSITS_AND_EQUITY,True,ACTIVE,2026-08-21,1875.0,1895.66,15,DPD_1_30,False,,False,False,0,0,PTY-LENDER_C-00000556,ANON-LENDER_C-00000556,ORGANISATION,synthetic,WCDS-0.1
FAC-LENDER_C-00000557,LENDER_C,LENDER_C-100557,,TERM_LOAN,SME_MICRO,NGN,150000,150000,150000,2025-03-23,2025-03-23,2025-12-18,270,0.394593,FIXED,MONTHLY,21531.52,MICRO_ENTERPRISE,MICROFINANCE,DEPOSITS_AND_EQUITY,True,CLOSED,2026-08-21,0,0.0,0,CURRENT,False,,False,False,0,0,PTY-LENDER_C-00000557,ANON-LENDER_C-00000557,ORGANISATION,synthetic,WCDS-0.1
FAC-LENDER_C-00000558,LENDER_C,LENDER_C-100558,,TERM_LOAN,STAFF_LOAN,NGN,2000000,2000000,2000000,2026-06-27,2026-06-27,2027-06-27,365,0.195606,FIXED,MONTHLY,199267.61,PERSONAL,MICROFINANCE,DEPOSITS_AND_EQUITY,False,ACTIVE,2026-08-21,1698630.14,1698630.14,0,CURRENT,False,,False,False,0,0,PTY-LENDER_C-00000558,ANON-LENDER_C-00000558,PERSON,synthetic,WCDS-0.1
FAC-LENDER_C-00000559,LENDER_C,LENDER_C-100559,,TERM_LOAN,GROUP_MICRO,NGN,1000000,1000000,1000000,2025-06-02,2025-06-02,2025-11-29,180,0.381267,FIXED,WEEKLY,45693.15,MICRO_ENTERPRISE,MICROFINANCE,DEPOSITS_AND_EQUITY,False,CLOSED,2026-08-21,0,0.0,0,CURRENT,False,,False,False,0,0,PTY-LENDER_C-00000559,ANON-LENDER_C-00000559,PERSON,synthetic,WCDS-0.1
FAC-LENDER_C-00000560,LENDER_C,LENDER_C-100560,,TERM_LOAN,ASSET_FINANCE,NGN,3500000,3500000,3500000,2025-12-30,2025-12-30,2026-12-30,365,0.206079,FIXED,MONTHLY,351773.18,MICRO_ENTERPRISE,MICROFINANCE,DEPOSITS_AND_EQUITY,True,ACTIVE,2026-08-21,1256164.38,1256164.38,0,CURRENT,False,,False,False,0,0,PTY-LENDER_C-00000560,ANON-LENDER_C-00000560,ORGANISATION,synthetic,WCDS-0.1
FAC-LENDER_C-00000561,LENDER_C,LENDER_C-100561,,TERM_LOAN,GROUP_MICRO,NGN,75000,75000,75000,2025-02-22,2025-02-22,2025-08-21,180,0.317811,FIXED,WEEKLY,3336.72,MICRO_ENTERPRISE,MICROFINANCE,DEPOSITS_AND_EQUITY,False,ACTIVE,2026-08-21,4375.0,4489.28,35,DPD_31_60,False,,False,False,0,0,PTY-LENDER_C-00000561,ANON-LENDER_C-00000561,PERSON,synthetic,WCDS-0.1
FAC-LENDER_C-00000562,LENDER_C,LENDER_C-100562,,TERM_LOAN,SME_MICRO,NGN,2000000,2000000,2000000,2025-09-29,2025-09-29,2026-06-26,270,0.346636,FIXED,MONTHLY,279203.4,MICRO_ENTERPRISE,MICROFINANCE,DEPOSITS_AND_EQUITY,False,CLOSED,2026-08-21,0,0.0,0,CURRENT,False,,False,False,0,0,PTY-LENDER_C-00000562,ANON-LENDER_C-00000562,ORGANISATION,synthetic,WCDS-0.1
FAC-LENDER_C-00000563,LENDER_C,LENDER_C-100563,,TERM_LOAN,GROUP_MICRO,NGN,300000,300000,300000,2026-01-15,2026-01-15,2026-07-14,180,0.302726,FIXED,WEEKLY,13261.03,MICRO_ENTERPRISE,MICROFINANCE,DEPOSITS_AND_EQUITY,False,CLOSED,2026-08-21,0,0.0,0,CURRENT,False,,False,False,0,0,PTY-LENDER_C-00000563,ANON-LENDER_C-00000563,PERSON,synthetic,WCDS-0.1
FAC-LENDER_C-00000564,LENDER_C,LENDER_C-100564,,TERM_LOAN,ASSET_FINANCE,NGN,200000,200000,200000,2024-12-24,2024-12-24,2025-12-24,365,0.203597,FIXED,MONTHLY,20059.94,MICRO_ENTERPRISE,MICROFINANCE,DEPOSITS_AND_EQUITY,True,ACTIVE,2026-08-21,21666.67,22029.24,65,DPD_61_90,False,,False,False,0,0,PTY-LENDER_C-00000564,ANON-LENDER_C-00000564,ORGANISATION,synthetic,WCDS-0.1
FAC-LENDER_C-00000565,LENDER_C,LENDER_C-100565,,TERM_LOAN,SME_MICRO,NGN,200000,200000,200000,2026-07-26,2026-07-26,2027-04-22,270,0.332994,FIXED,MONTHLY,27696.1,MICRO_ENTERPRISE,MICROFINANCE,DEPOSITS_AND_EQUITY,False,ACTIVE,2026-08-21,185740.74,188282.54,15,DPD_1_30,False,,False,False,0,0,PTY-LENDER_C-00000565,ANON-LENDER_C-00000565,ORGANISATION,synthetic,WCDS-0.1
FAC-LENDER_C-00000566,LENDER_C,LENDER_C-100566,,TERM_LOAN,SME_MICRO,NGN,3500000,3500000,3500000,2025-05-11,2025-05-11,2026-02-05,270,0.344689,FIXED,MONTHLY,488045.99,MICRO_ENTERPRISE,MICROFINANCE,DEPOSITS_AND_EQUITY,True,CLOSED,2026-08-21,0,0.0,0,CURRENT,False,,False,False,0,0,PTY-LENDER_C-00000566,ANON-LENDER_C-00000566,ORGANISATION,synthetic,WCDS-0.1
FAC-LENDER_C-00000567,LENDER_C,LENDER_C-100567,,TERM_LOAN,SME_MICRO,NGN,50000,50000,50000,2025-03-17,2025-03-17,2025-12-12,270,0.396178,FIXED,MONTHLY,7183.68,MICRO_ENTERPRISE,MICROFINANCE,DEPOSITS_AND_EQUITY,False,ACTIVE,2026-08-21,2916.67,3011.64,35,DPD_31_60,False,,False,False,0,0,PTY-LENDER_C-00000567,ANON-LENDER_C-00000567,ORGANISATION,synthetic,WCDS-0.1
FAC-LENDER_C-00000568,LENDER_C,LENDER_C-100568,,TERM_LOAN,ASSET_FINANCE,NGN,3500000,3500000,3500000,2026-01-26,2026-01-26,2027-01-26,365,0.256108,FIXED,MONTHLY,366364.91,MICRO_ENTERPRISE,MICROFINANCE,DEPOSITS_AND_EQUITY,True,ACTIVE,2026-08-21,1515068.49,1515068.49,0,CURRENT,False,,False,False,0,0,PTY-LENDER_C-00000568,ANON-LENDER_C-00000568,ORGANISATION,synthetic,WCDS-0.1
FAC-LENDER_C-00000569,LENDER_C,LENDER_C-100569,,TERM_LOAN,GROUP_MICRO,NGN,200000,200000,200000,2026-05-14,2026-05-14,2026-11-10,180,0.323965,FIXED,WEEKLY,8921.26,MICRO_ENTERPRISE,MICROFINANCE,DEPOSITS_AND_EQUITY,False,ACTIVE,2026-08-21,90000.0,90000.0,0,CURRENT,False,,False,False,0,0,PTY-LENDER_C-00000569,ANON-LENDER_C-00000569,PERSON,synthetic,WCDS-0.1
FAC-LENDER_C-00000570,LENDER_C,LENDER_C-100570,,TERM_LOAN,ASSET_FINANCE,NGN,75000,75000,75000,2025-01-26,2025-01-26,2026-01-26,365,0.31405,FIXED,MONTHLY,8212.81,MICRO_ENTERPRISE,MICROFINANCE,DEPOSITS_AND_EQUITY,True,CLOSED,2026-08-21,0,0.0,0,CURRENT,False,,False,False,0,0,PTY-LENDER_C-00000570,ANON-LENDER_C-00000570,ORGANISATION,synthetic,WCDS-0.1
FAC-LENDER_C-00000571,LENDER_C,LENDER_C-100571,,TERM_LOAN,ASSET_FINANCE,NGN,300000,300000,300000,2025-01-10,2025-01-10,2026-01-10,365,0.221203,FIXED,MONTHLY,30530.07,MICRO_ENTERPRISE,MICROFINANCE,DEPOSITS_AND_EQUITY,True,CLOSED,2026-08-21,0,0.0,0,CURRENT,False,,False,False,0,0,PTY-LENDER_C-00000571,ANON-LENDER_C-00000571,ORGANISATION,synthetic,WCDS-0.1
FAC-LENDER_C-00000572,LENDER_C,LENDER_C-100572,,TERM_LOAN,STAFF_LOAN,NGN,2000000,2000000,2000000,2026-02-15,2026-02-15,2027-02-15,365,0.122537,FIXED,MONTHLY,187089.43,PERSONAL,MICROFINANCE,DEPOSITS_AND_EQUITY,False,ACTIVE,2026-08-21,975342.47,975342.47,0,CURRENT,False,,False,False,0,0,PTY-LENDER_C-00000572,ANON-LENDER_C-00000572,PERSON,synthetic,WCDS-0.1
FAC-LENDER_C-00000573,LENDER_C,LENDER_C-100573,,TERM_LOAN,SME_MICRO,NGN,1000000,1000000,1000000,2026-05-15,2026-05-15,2027-02-09,270,0.329008,FIXED,MONTHLY,138152.85,MICRO_ENTERPRISE,MICROFINANCE,DEPOSITS_AND_EQUITY,True,ACTIVE,2026-08-21,637037.04,637037.04,0,CURRENT,False,,False,False,0,0,PTY-LENDER_C-00000573,ANON-LENDER_C-00000573,ORGANISATION,synthetic,WCDS-0.1
FAC-LENDER_C-00000574,LENDER_C,LENDER_C-100574,,TERM_LOAN,SME_MICRO,NGN,2000000,2000000,2000000,2025-05-31,2025-05-31,2026-02-25,270,0.369477,FIXED,MONTHLY,282958.09,MICRO_ENTERPRISE,MICROFINANCE,DEPOSITS_AND_EQUITY,False,CLOSED,2026-08-21,0,0.0,0,CURRENT,False,,False,False,0,0,PTY-LENDER_C-00000574,ANON-LENDER_C-00000574,ORGANISATION,synthetic,WCDS-0.1
FAC-LENDER_C-00000575,LENDER_C,LENDER_C-100575,,TERM_LOAN,ASSET_FINANCE,NGN,50000,50000,50000,2025-03-20,2025-03-20,2026-03-20,365,0.308534,FIXED,MONTHLY,5452.22,MICRO_ENTERPRISE,MICROFINANCE,DEPOSITS_AND_EQUITY,True,CLOSED,2026-08-21,0,0.0,7,DPD_1_30,False,,False,False,0,0,PTY-LENDER_C-00000575,ANON-LENDER_C-00000575,ORGANISATION,synthetic,WCDS-0.1
FAC-LENDER_C-00000576,LENDER_C,LENDER_C-100576,,TERM_LOAN,ASSET_FINANCE,NGN,200000,200000,200000,2025-07-17,2025-07-17,2026-07-17,365,0.314686,FIXED,MONTHLY,21911.44,MICRO_ENTERPRISE,MICROFINANCE,DEPOSITS_AND_EQUITY,True,ACTIVE,2026-08-21,2333.33,2347.42,7,DPD_1_30,False,,False,False,0,0,PTY-LENDER_C-00000576,ANON-LENDER_C-00000576,ORGANISATION,synthetic,WCDS-0.1
FAC-LENDER_C-00000577,LENDER_C,LENDER_C-100577,,TERM_LOAN,STAFF_LOAN,NGN,500000,500000,500000,2025-12-30,2025-12-30,2026-12-30,365,0.131546,FIXED,MONTHLY,47147.76,PERSONAL,MICROFINANCE,DEPOSITS_AND_EQUITY,False,ACTIVE,2026-08-21,208618.72,210874.31,35,DPD_31_60,False,,False,False,0,0,PTY-LENDER_C-00000577,ANON-LENDER_C-00000577,PERSON,synthetic,WCDS-0.1
FAC-LENDER_C-00000578,LENDER_C,LENDER_C-100578,,TERM_LOAN,GROUP_MICRO,NGN,300000,300000,300000,2025-03-18,2025-03-18,2025-09-14,180,0.423783,FIXED,WEEKLY,13949.87,MICRO_ENTERPRISE,MICROFINANCE,DEPOSITS_AND_EQUITY,False,ACTIVE,2026-08-21,3500.0,3528.45,7,DPD_1_30,False,,False,False,0,0,PTY-LENDER_C-00000578,ANON-LENDER_C-00000578,PERSON,synthetic,WCDS-0.1
FAC-LENDER_C-00000579,LENDER_C,LENDER_C-100579,,TERM_LOAN,SME_MICRO,NGN,200000,200000,200000,2025-01-17,2025-01-17,2025-10-14,270,0.397964,FIXED,MONTHLY,28764.1,MICRO_ENTERPRISE,MICROFINANCE,DEPOSITS_AND_EQUITY,True,WRITTEN_OFF,2026-08-21,1604.27,1656.75,130,DPD_90_PLUS,True,2026-07-12,False,True,30000.0,1223.86,PTY-LENDER_C-00000579,ANON-LENDER_C-00000579,ORGANISATION,synthetic,WCDS-0.1
