facility_id,institution_id,source_facility_id,crms_credit_id,facility_type,product_code,currency,approved_limit,original_principal,amount_disbursed,origination_date,first_disbursement_date,maturity_date,original_tenor_days,interest_rate,rate_type,repayment_frequency,scheduled_payment_amount,purpose_code,sector_code,funding_source_code,secured_flag,facility_status,snapshot_date,outstanding_principal,total_exposure,days_past_due,delinquency_bucket,default_flag,default_date,restructure_flag,writeoff_flag,writeoff_amount,recovery_amount,party_id,borrower_external_id,party_type,data_classification,wcds_version
FAC-LENDER_A-00000591,LENDER_A,LENDER_A-100591,,TERM_LOAN,PERSONAL_9M,NGN,300000,300000,300000,2024-12-27,2024-12-27,2025-09-23,270,0.312819,FIXED,MONTHLY,41046.69,PERSONAL,HOUSEHOLD,DEPOSITS,False,CLOSED,2026-08-21,0,0.0,0,CURRENT,False,,False,False,0,0,PTY-LENDER_A-00000591,ANON-LENDER_A-00000591,PERSON,synthetic,WCDS-0.1
FAC-LENDER_A-00000592,LENDER_A,LENDER_A-100592,,TERM_LOAN,PERSONAL_9M,NGN,150000,150000,150000,2025-02-28,2025-02-28,2025-11-25,270,0.323836,FIXED,MONTHLY,20659.16,PERSONAL,HOUSEHOLD,DEPOSITS,False,CLOSED,2026-08-21,0,0.0,0,CURRENT,False,,False,False,0,0,PTY-LENDER_A-00000592,ANON-LENDER_A-00000592,PERSON,synthetic,WCDS-0.1
FAC-LENDER_A-00000593,LENDER_A,LENDER_A-100593,,TERM_LOAN,SALARY_6M,NGN,750000,750000,750000,2025-04-05,2025-04-05,2025-10-02,180,0.286748,FIXED,MONTHLY,142676.24,UNSECURED_PERSONAL,HOUSEHOLD,DEPOSITS,False,ACTIVE,2026-08-21,43750.0,44781.11,35,DPD_31_60,False,,True,False,0,0,PTY-LENDER_A-00000593,ANON-LENDER_A-00000593,PERSON,synthetic,WCDS-0.1
FAC-LENDER_A-00000594,LENDER_A,LENDER_A-100594,,TERM_LOAN,PERSONAL_9M,NGN,300000,300000,300000,2026-01-07,2026-01-07,2026-10-04,270,0.307599,FIXED,MONTHLY,40917.96,PERSONAL,HOUSEHOLD,DEPOSITS,False,ACTIVE,2026-08-21,48888.89,48888.89,0,CURRENT,False,,False,False,0,0,PTY-LENDER_A-00000594,ANON-LENDER_A-00000594,PERSON,synthetic,WCDS-0.1
FAC-LENDER_A-00000595,LENDER_A,LENDER_A-100595,,TERM_LOAN,PERSONAL_9M,NGN,250000,250000,250000,2025-06-13,2025-06-13,2026-03-10,270,0.378035,FIXED,MONTHLY,35545.61,PERSONAL,HOUSEHOLD,DEPOSITS,False,ACTIVE,2026-08-21,6250.0,6347.1,15,DPD_1_30,False,,False,False,0,0,PTY-LENDER_A-00000595,ANON-LENDER_A-00000595,PERSON,synthetic,WCDS-0.1
FAC-LENDER_A-00000596,LENDER_A,LENDER_A-100596,,TERM_LOAN,SALARY_3M,NGN,200000,200000,200000,2025-06-17,2025-06-17,2025-09-15,90,0.386431,FIXED,MONTHLY,73018.95,UNSECURED_PERSONAL,HOUSEHOLD,DEPOSITS,False,CLOSED,2026-08-21,0,0.0,0,CURRENT,False,,False,False,0,0,PTY-LENDER_A-00000596,ANON-LENDER_A-00000596,PERSON,synthetic,WCDS-0.1
FAC-LENDER_A-00000597,LENDER_A,LENDER_A-100597,,TERM_LOAN,PERSONAL_9M,NGN,1000000,1000000,1000000,2026-07-02,2026-07-02,2027-03-29,270,0.299335,FIXED,MONTHLY,135714.03,PERSONAL,HOUSEHOLD,DEPOSITS,False,ACTIVE,2026-08-21,923148.15,945860.29,65,DPD_61_90,False,,True,False,0,0,PTY-LENDER_A-00000597,ANON-LENDER_A-00000597,PERSON,synthetic,WCDS-0.1
FAC-LENDER_A-00000598,LENDER_A,LENDER_A-100598,,TERM_LOAN,SALARY_6M,NGN,100000,100000,100000,2025-10-25,2025-10-25,2026-04-23,180,0.370694,FIXED,MONTHLY,19713.46,UNSECURED_PERSONAL,HOUSEHOLD,DEPOSITS,False,DEFAULTED,2026-08-21,15000.0,15457.02,95,DPD_90_PLUS,True,2026-08-16,False,False,0,0,PTY-LENDER_A-00000598,ANON-LENDER_A-00000598,PERSON,synthetic,WCDS-0.1
FAC-LENDER_A-00000599,LENDER_A,LENDER_A-100599,,TERM_LOAN,SALARY_3M,NGN,500000,500000,500000,2026-03-18,2026-03-18,2026-06-16,90,0.372783,FIXED,MONTHLY,181986.52,UNSECURED_PERSONAL,HOUSEHOLD,DEPOSITS,False,ACTIVE,2026-08-21,12500.0,12691.5,15,DPD_1_30,False,,False,False,0,0,PTY-LENDER_A-00000599,ANON-LENDER_A-00000599,PERSON,synthetic,WCDS-0.1
FAC-LENDER_A-00000600,LENDER_A,LENDER_A-100600,,TERM_LOAN,SALARY_6M,NGN,200000,200000,200000,2025-08-26,2025-08-26,2026-02-22,180,0.281826,FIXED,MONTHLY,37966.09,UNSECURED_PERSONAL,HOUSEHOLD,DEPOSITS,False,ACTIVE,2026-08-21,21666.67,22168.55,65,DPD_61_90,False,,False,False,0,0,PTY-LENDER_A-00000600,ANON-LENDER_A-00000600,PERSON,synthetic,WCDS-0.1
FAC-LENDER_A-00000601,LENDER_A,LENDER_A-100601,,TERM_LOAN,SALARY_3M,NGN,250000,250000,250000,2025-02-22,2025-02-22,2025-05-23,90,0.308261,FIXED,MONTHLY,89667.47,UNSECURED_PERSONAL,HOUSEHOLD,DEPOSITS,False,ACTIVE,2026-08-21,14583.33,14952.82,35,DPD_31_60,False,,False,False,0,0,PTY-LENDER_A-00000601,ANON-LENDER_A-00000601,PERSON,synthetic,WCDS-0.1
FAC-LENDER_A-00000602,LENDER_A,LENDER_A-100602,,TERM_LOAN,SALARY_6M,NGN,100000,100000,100000,2025-02-13,2025-02-13,2025-08-12,180,0.277947,FIXED,MONTHLY,18951.17,UNSECURED_PERSONAL,HOUSEHOLD,DEPOSITS,False,CLOSED,2026-08-21,0,0.0,0,CURRENT,False,,False,False,0,0,PTY-LENDER_A-00000602,ANON-LENDER_A-00000602,PERSON,synthetic,WCDS-0.1
FAC-LENDER_A-00000603,LENDER_A,LENDER_A-100603,,TERM_LOAN,PERSONAL_9M,NGN,1000000,1000000,1000000,2026-08-10,2026-08-10,2027-05-07,270,0.295639,FIXED,MONTHLY,135410.24,PERSONAL,HOUSEHOLD,DEPOSITS,False,ACTIVE,2026-08-21,1000000,1024299.13,65,DPD_61_90,False,,False,False,0,0,PTY-LENDER_A-00000603,ANON-LENDER_A-00000603,PERSON,synthetic,WCDS-0.1
FAC-LENDER_A-00000604,LENDER_A,LENDER_A-100604,,TERM_LOAN,SALARY_3M,NGN,1000000,1000000,1000000,2025-05-29,2025-05-29,2025-08-27,90,0.377908,FIXED,MONTHLY,364394.25,UNSECURED_PERSONAL,HOUSEHOLD,DEPOSITS,False,CLOSED,2026-08-21,0,0.0,0,CURRENT,False,,False,False,0,0,PTY-LENDER_A-00000604,ANON-LENDER_A-00000604,PERSON,synthetic,WCDS-0.1
FAC-LENDER_A-00000605,LENDER_A,LENDER_A-100605,,TERM_LOAN,PERSONAL_9M,NGN,150000,150000,150000,2025-06-02,2025-06-02,2026-02-27,270,0.325748,FIXED,MONTHLY,20682.74,PERSONAL,HOUSEHOLD,DEPOSITS,False,CLOSED,2026-08-21,0,0.0,0,CURRENT,False,,False,False,0,0,PTY-LENDER_A-00000605,ANON-LENDER_A-00000605,PERSON,synthetic,WCDS-0.1
FAC-LENDER_A-00000606,LENDER_A,LENDER_A-100606,,TERM_LOAN,SALARY_6M,NGN,1000000,1000000,1000000,2025-06-19,2025-06-19,2025-12-16,180,0.287902,FIXED,MONTHLY,190329.81,UNSECURED_PERSONAL,HOUSEHOLD,DEPOSITS,False,CLOSED,2026-08-21,0,0.0,0,CURRENT,False,,False,False,0,0,PTY-LENDER_A-00000606,ANON-LENDER_A-00000606,PERSON,synthetic,WCDS-0.1
FAC-LENDER_A-00000607,LENDER_A,LENDER_A-100607,,TERM_LOAN,PERSONAL_9M,NGN,150000,150000,150000,2025-02-25,2025-02-25,2025-11-22,270,0.280854,FIXED,MONTHLY,20129.25,PERSONAL,HOUSEHOLD,DEPOSITS,False,CLOSED,2026-08-21,0,0.0,0,CURRENT,False,,False,False,0,0,PTY-LENDER_A-00000607,ANON-LENDER_A-00000607,PERSON,synthetic,WCDS-0.1
FAC-LENDER_A-00000608,LENDER_A,LENDER_A-100608,,TERM_LOAN,SALARY_6M,NGN,150000,150000,150000,2026-03-06,2026-03-06,2026-09-02,180,0.342532,FIXED,MONTHLY,29223.0,UNSECURED_PERSONAL,HOUSEHOLD,DEPOSITS,False,ACTIVE,2026-08-21,10000.0,10000.0,0,CURRENT,False,,False,False,0,0,PTY-LENDER_A-00000608,ANON-LENDER_A-00000608,PERSON,synthetic,WCDS-0.1
FAC-LENDER_A-00000609,LENDER_A,LENDER_A-100609,,TERM_LOAN,PERSONAL_9M,NGN,400000,400000,400000,2025-11-02,2025-11-02,2026-07-30,270,0.344333,FIXED,MONTHLY,55764.97,PERSONAL,HOUSEHOLD,DEPOSITS,False,DEFAULTED,2026-08-21,60000.0,61698.08,180,DPD_90_PLUS,True,2026-05-23,False,False,0,0,PTY-LENDER_A-00000609,ANON-LENDER_A-00000609,PERSON,synthetic,WCDS-0.1
FAC-LENDER_A-00000610,LENDER_A,LENDER_A-100610,,TERM_LOAN,PERSONAL_9M,NGN,1000000,1000000,1000000,2025-04-03,2025-04-03,2025-12-29,270,0.301446,FIXED,MONTHLY,135887.52,PERSONAL,HOUSEHOLD,DEPOSITS,False,CLOSED,2026-08-21,0,0.0,0,CURRENT,False,,False,False,0,0,PTY-LENDER_A-00000610,ANON-LENDER_A-00000610,PERSON,synthetic,WCDS-0.1
FAC-LENDER_A-00000611,LENDER_A,LENDER_A-100611,,TERM_LOAN,PERSONAL_9M,NGN,200000,200000,200000,2026-04-12,2026-04-12,2027-01-07,270,0.364659,FIXED,MONTHLY,28216.62,PERSONAL,HOUSEHOLD,DEPOSITS,False,ACTIVE,2026-08-21,105296.3,106032.68,7,DPD_1_30,False,,False,False,0,0,PTY-LENDER_A-00000611,ANON-LENDER_A-00000611,PERSON,synthetic,WCDS-0.1
FAC-LENDER_A-00000612,LENDER_A,LENDER_A-100612,,TERM_LOAN,SALARY_3M,NGN,1000000,1000000,1000000,2025-06-27,2025-06-27,2025-09-25,90,0.353591,FIXED,MONTHLY,362395.64,UNSECURED_PERSONAL,HOUSEHOLD,DEPOSITS,False,ACTIVE,2026-08-21,25000.0,25363.28,15,DPD_1_30,False,,False,False,0,0,PTY-LENDER_A-00000612,ANON-LENDER_A-00000612,PERSON,synthetic,WCDS-0.1
FAC-LENDER_A-00000613,LENDER_A,LENDER_A-100613,,TERM_LOAN,SALARY_3M,NGN,200000,200000,200000,2025-07-09,2025-07-09,2025-10-07,90,0.396102,FIXED,MONTHLY,73177.94,UNSECURED_PERSONAL,HOUSEHOLD,DEPOSITS,False,WRITTEN_OFF,2026-08-21,435.99,450.18,130,DPD_90_PLUS,True,2026-07-12,True,True,30000.0,6943.96,PTY-LENDER_A-00000613,ANON-LENDER_A-00000613,PERSON,synthetic,WCDS-0.1
FAC-LENDER_A-00000614,LENDER_A,LENDER_A-100614,,TERM_LOAN,SALARY_3M,NGN,100000,100000,100000,2025-07-14,2025-07-14,2025-10-12,90,0.352245,FIXED,MONTHLY,36228.5,UNSECURED_PERSONAL,HOUSEHOLD,DEPOSITS,False,DEFAULTED,2026-08-21,15000.0,15434.28,95,DPD_90_PLUS,True,2026-08-16,False,False,0,0,PTY-LENDER_A-00000614,ANON-LENDER_A-00000614,PERSON,synthetic,WCDS-0.1
FAC-LENDER_A-00000615,LENDER_A,LENDER_A-100615,,TERM_LOAN,SALARY_3M,NGN,200000,200000,200000,2025-03-23,2025-03-23,2025-06-21,90,0.378741,FIXED,MONTHLY,72892.55,UNSECURED_PERSONAL,HOUSEHOLD,DEPOSITS,False,CLOSED,2026-08-21,0,0.0,0,CURRENT,False,,False,False,0,0,PTY-LENDER_A-00000615,ANON-LENDER_A-00000615,PERSON,synthetic,WCDS-0.1
FAC-LENDER_A-00000616,LENDER_A,LENDER_A-100616,,TERM_LOAN,SALARY_6M,NGN,250000,250000,250000,2026-07-08,2026-07-08,2027-01-04,180,0.338826,FIXED,MONTHLY,48628.85,UNSECURED_PERSONAL,HOUSEHOLD,DEPOSITS,False,ACTIVE,2026-08-21,195138.89,197856.07,15,DPD_1_30,False,,False,False,0,0,PTY-LENDER_A-00000616,ANON-LENDER_A-00000616,PERSON,synthetic,WCDS-0.1
FAC-LENDER_A-00000617,LENDER_A,LENDER_A-100617,,TERM_LOAN,PERSONAL_9M,NGN,100000,100000,100000,2025-08-08,2025-08-08,2026-05-05,270,0.353823,FIXED,MONTHLY,14019.24,PERSONAL,HOUSEHOLD,DEPOSITS,False,CLOSED,2026-08-21,0,0.0,0,CURRENT,False,,False,False,0,0,PTY-LENDER_A-00000617,ANON-LENDER_A-00000617,PERSON,synthetic,WCDS-0.1
FAC-LENDER_A-00000618,LENDER_A,LENDER_A-100618,,TERM_LOAN,SALARY_6M,NGN,400000,400000,400000,2025-07-03,2025-07-03,2025-12-30,180,0.278893,FIXED,MONTHLY,75835.76,UNSECURED_PERSONAL,HOUSEHOLD,DEPOSITS,False,CLOSED,2026-08-21,0,0.0,0,CURRENT,False,,False,False,0,0,PTY-LENDER_A-00000618,ANON-LENDER_A-00000618,PERSON,synthetic,WCDS-0.1
FAC-LENDER_A-00000619,LENDER_A,LENDER_A-100619,,TERM_LOAN,SALARY_3M,NGN,1000000,1000000,1000000,2025-10-24,2025-10-24,2026-01-22,90,0.324037,FIXED,MONTHLY,359966.53,UNSECURED_PERSONAL,HOUSEHOLD,DEPOSITS,False,ACTIVE,2026-08-21,11666.67,11739.17,7,DPD_1_30,False,,False,False,0,0,PTY-LENDER_A-00000619,ANON-LENDER_A-00000619,PERSON,synthetic,WCDS-0.1
FAC-LENDER_A-00000620,LENDER_A,LENDER_A-100620,,TERM_LOAN,SALARY_6M,NGN,250000,250000,250000,2026-01-24,2026-01-24,2026-07-23,180,0.329952,FIXED,MONTHLY,48446.5,UNSECURED_PERSONAL,HOUSEHOLD,DEPOSITS,False,CLOSED,2026-08-21,0,0.0,0,CURRENT,False,,False,False,0,0,PTY-LENDER_A-00000620,ANON-LENDER_A-00000620,PERSON,synthetic,WCDS-0.1
FAC-LENDER_A-00000621,LENDER_A,LENDER_A-100621,,TERM_LOAN,PERSONAL_9M,NGN,150000,150000,150000,2025-01-16,2025-01-16,2025-10-13,270,0.301004,FIXED,MONTHLY,20377.68,PERSONAL,HOUSEHOLD,DEPOSITS,False,CLOSED,2026-08-21,0,0.0,0,CURRENT,False,,False,False,0,0,PTY-LENDER_A-00000621,ANON-LENDER_A-00000621,PERSON,synthetic,WCDS-0.1
FAC-LENDER_A-00000622,LENDER_A,LENDER_A-100622,,TERM_LOAN,SALARY_6M,NGN,1000000,1000000,1000000,2024-12-31,2024-12-31,2025-06-29,180,0.373642,FIXED,MONTHLY,197376.96,UNSECURED_PERSONAL,HOUSEHOLD,DEPOSITS,False,CLOSED,2026-08-21,0,0.0,0,CURRENT,False,,False,False,0,0,PTY-LENDER_A-00000622,ANON-LENDER_A-00000622,PERSON,synthetic,WCDS-0.1
FAC-LENDER_A-00000623,LENDER_A,LENDER_A-100623,,TERM_LOAN,SALARY_3M,NGN,400000,400000,400000,2025-04-29,2025-04-29,2025-07-28,90,0.353132,FIXED,MONTHLY,144943.16,UNSECURED_PERSONAL,HOUSEHOLD,DEPOSITS,False,CLOSED,2026-08-21,0,0.0,0,CURRENT,False,,False,False,0,0,PTY-LENDER_A-00000623,ANON-LENDER_A-00000623,PERSON,synthetic,WCDS-0.1
FAC-LENDER_A-00000624,LENDER_A,LENDER_A-100624,,TERM_LOAN,SALARY_6M,NGN,150000,150000,150000,2025-07-16,2025-07-16,2026-01-12,180,0.363443,FIXED,MONTHLY,29480.8,UNSECURED_PERSONAL,HOUSEHOLD,DEPOSITS,False,CLOSED,2026-08-21,0,0.0,0,CURRENT,False,,False,False,0,0,PTY-LENDER_A-00000624,ANON-LENDER_A-00000624,PERSON,synthetic,WCDS-0.1
FAC-LENDER_A-00000625,LENDER_A,LENDER_A-100625,,TERM_LOAN,SALARY_6M,NGN,500000,500000,500000,2025-08-15,2025-08-15,2026-02-11,180,0.34123,FIXED,MONTHLY,97356.47,UNSECURED_PERSONAL,HOUSEHOLD,DEPOSITS,False,CLOSED,2026-08-21,0,0.0,0,CURRENT,False,,False,False,0,0,PTY-LENDER_A-00000625,ANON-LENDER_A-00000625,PERSON,synthetic,WCDS-0.1
FAC-LENDER_A-00000626,LENDER_A,LENDER_A-100626,,TERM_LOAN,SALARY_3M,NGN,500000,500000,500000,2025-08-26,2025-08-26,2025-11-24,90,0.301167,FIXED,MONTHLY,179043.38,UNSECURED_PERSONAL,HOUSEHOLD,DEPOSITS,False,CLOSED,2026-08-21,0,0.0,0,CURRENT,False,,False,False,0,0,PTY-LENDER_A-00000626,ANON-LENDER_A-00000626,PERSON,synthetic,WCDS-0.1
FAC-LENDER_A-00000627,LENDER_A,LENDER_A-100627,,TERM_LOAN,PERSONAL_9M,NGN,300000,300000,300000,2026-02-05,2026-02-05,2026-11-02,270,0.322425,FIXED,MONTHLY,41283.53,PERSONAL,HOUSEHOLD,DEPOSITS,False,DEFAULTED,2026-08-21,126111.11,129453.14,95,DPD_90_PLUS,True,2026-08-16,False,False,0,0,PTY-LENDER_A-00000627,ANON-LENDER_A-00000627,PERSON,synthetic,WCDS-0.1
FAC-LENDER_A-00000628,LENDER_A,LENDER_A-100628,,TERM_LOAN,PERSONAL_9M,NGN,250000,250000,250000,2025-11-13,2025-11-13,2026-08-10,270,0.30396,FIXED,MONTHLY,34023.53,PERSONAL,HOUSEHOLD,DEPOSITS,False,CLOSED,2026-08-21,0,0.0,0,CURRENT,False,,False,False,0,0,PTY-LENDER_A-00000628,ANON-LENDER_A-00000628,PERSON,synthetic,WCDS-0.1
FAC-LENDER_A-00000629,LENDER_A,LENDER_A-100629,,TERM_LOAN,SALARY_3M,NGN,150000,150000,150000,2026-04-11,2026-04-11,2026-07-10,90,0.324332,FIXED,MONTHLY,53998.61,UNSECURED_PERSONAL,HOUSEHOLD,DEPOSITS,False,ACTIVE,2026-08-21,16250.0,16683.18,65,DPD_61_90,False,,False,False,0,0,PTY-LENDER_A-00000629,ANON-LENDER_A-00000629,PERSON,synthetic,WCDS-0.1
FAC-LENDER_A-00000630,LENDER_A,LENDER_A-100630,,TERM_LOAN,PERSONAL_9M,NGN,100000,100000,100000,2025-04-05,2025-04-05,2025-12-31,270,0.371709,FIXED,MONTHLY,14166.26,PERSONAL,HOUSEHOLD,DEPOSITS,False,CLOSED,2026-08-21,0,0.0,0,CURRENT,False,,False,False,0,0,PTY-LENDER_A-00000630,ANON-LENDER_A-00000630,PERSON,synthetic,WCDS-0.1
FAC-LENDER_A-00000631,LENDER_A,LENDER_A-100631,,TERM_LOAN,PERSONAL_9M,NGN,300000,300000,300000,2025-03-27,2025-03-27,2025-12-22,270,0.385718,FIXED,MONTHLY,42844.2,PERSONAL,HOUSEHOLD,DEPOSITS,False,CLOSED,2026-08-21,0,0.0,0,CURRENT,False,,False,False,0,0,PTY-LENDER_A-00000631,ANON-LENDER_A-00000631,PERSON,synthetic,WCDS-0.1
FAC-LENDER_A-00000632,LENDER_A,LENDER_A-100632,,TERM_LOAN,PERSONAL_9M,NGN,200000,200000,200000,2026-06-17,2026-06-17,2027-03-14,270,0.327746,FIXED,MONTHLY,27609.82,PERSONAL,HOUSEHOLD,DEPOSITS,False,ACTIVE,2026-08-21,151851.85,151851.85,0,CURRENT,False,,False,False,0,0,PTY-LENDER_A-00000632,ANON-LENDER_A-00000632,PERSON,synthetic,WCDS-0.1
FAC-LENDER_A-00000633,LENDER_A,LENDER_A-100633,,TERM_LOAN,SALARY_6M,NGN,500000,500000,500000,2026-02-14,2026-02-14,2026-08-13,180,0.372759,FIXED,MONTHLY,98652.18,UNSECURED_PERSONAL,HOUSEHOLD,DEPOSITS,False,CLOSED,2026-08-21,0,0.0,0,CURRENT,False,,False,False,0,0,PTY-LENDER_A-00000633,ANON-LENDER_A-00000633,PERSON,synthetic,WCDS-0.1
FAC-LENDER_A-00000634,LENDER_A,LENDER_A-100634,,TERM_LOAN,SALARY_3M,NGN,100000,100000,100000,2026-01-08,2026-01-08,2026-04-08,90,0.314444,FIXED,MONTHLY,35917.81,UNSECURED_PERSONAL,HOUSEHOLD,DEPOSITS,False,CLOSED,2026-08-21,0,0.0,0,CURRENT,False,,False,False,0,0,PTY-LENDER_A-00000634,ANON-LENDER_A-00000634,PERSON,synthetic,WCDS-0.1
FAC-LENDER_A-00000635,LENDER_A,LENDER_A-100635,,TERM_LOAN,SALARY_3M,NGN,1000000,1000000,1000000,2025-11-15,2025-11-15,2026-02-13,90,0.31209,FIXED,MONTHLY,358984.54,UNSECURED_PERSONAL,HOUSEHOLD,DEPOSITS,False,CLOSED,2026-08-21,0,0.0,0,CURRENT,False,,False,False,0,0,PTY-LENDER_A-00000635,ANON-LENDER_A-00000635,PERSON,synthetic,WCDS-0.1
FAC-LENDER_A-00000636,LENDER_A,LENDER_A-100636,,TERM_LOAN,SALARY_6M,NGN,500000,500000,500000,2026-01-08,2026-01-08,2026-07-07,180,0.33357,FIXED,MONTHLY,97041.69,UNSECURED_PERSONAL,HOUSEHOLD,DEPOSITS,False,CLOSED,2026-08-21,0,0.0,0,CURRENT,False,,False,False,0,0,PTY-LENDER_A-00000636,ANON-LENDER_A-00000636,PERSON,synthetic,WCDS-0.1
FAC-LENDER_A-00000637,LENDER_A,LENDER_A-100637,,TERM_LOAN,SALARY_6M,NGN,200000,200000,200000,2025-01-03,2025-01-03,2025-07-02,180,0.303809,FIXED,MONTHLY,38327.46,UNSECURED_PERSONAL,HOUSEHOLD,DEPOSITS,False,CLOSED,2026-08-21,0,0.0,0,CURRENT,False,,False,False,0,0,PTY-LENDER_A-00000637,ANON-LENDER_A-00000637,PERSON,synthetic,WCDS-0.1
FAC-LENDER_A-00000638,LENDER_A,LENDER_A-100638,,TERM_LOAN,SALARY_6M,NGN,250000,250000,250000,2025-01-20,2025-01-20,2025-07-19,180,0.287428,FIXED,MONTHLY,47572.72,UNSECURED_PERSONAL,HOUSEHOLD,DEPOSITS,False,CLOSED,2026-08-21,0,0.0,0,CURRENT,False,,False,False,0,0,PTY-LENDER_A-00000638,ANON-LENDER_A-00000638,PERSON,synthetic,WCDS-0.1
FAC-LENDER_A-00000639,LENDER_A,LENDER_A-100639,,TERM_LOAN,SALARY_3M,NGN,750000,750000,750000,2026-08-02,2026-08-02,2026-10-31,90,0.345706,FIXED,MONTHLY,271310.64,UNSECURED_PERSONAL,HOUSEHOLD,DEPOSITS,False,ACTIVE,2026-08-21,591666.67,591666.67,0,CURRENT,False,,False,False,0,0,PTY-LENDER_A-00000639,ANON-LENDER_A-00000639,PERSON,synthetic,WCDS-0.1
FAC-LENDER_A-00000640,LENDER_A,LENDER_A-100640,,TERM_LOAN,PERSONAL_9M,NGN,1000000,1000000,1000000,2025-09-22,2025-09-22,2026-06-19,270,0.381927,FIXED,MONTHLY,142502.35,PERSONAL,HOUSEHOLD,DEPOSITS,False,ACTIVE,2026-08-21,25000.0,25392.39,15,DPD_1_30,False,,False,False,0,0,PTY-LENDER_A-00000640,ANON-LENDER_A-00000640,PERSON,synthetic,WCDS-0.1
FAC-LENDER_A-00000641,LENDER_A,LENDER_A-100641,,TERM_LOAN,SALARY_6M,NGN,150000,150000,150000,2026-02-25,2026-02-25,2026-08-24,180,0.327457,FIXED,MONTHLY,29037.14,UNSECURED_PERSONAL,HOUSEHOLD,DEPOSITS,False,ACTIVE,2026-08-21,2500.0,2500.0,0,CURRENT,False,,False,False,0,0,PTY-LENDER_A-00000641,ANON-LENDER_A-00000641,PERSON,synthetic,WCDS-0.1
FAC-LENDER_A-00000642,LENDER_A,LENDER_A-100642,,TERM_LOAN,SALARY_6M,NGN,400000,400000,400000,2025-11-18,2025-11-18,2026-05-17,180,0.317185,FIXED,MONTHLY,77094.66,UNSECURED_PERSONAL,HOUSEHOLD,DEPOSITS,False,CLOSED,2026-08-21,0,0.0,0,CURRENT,False,,False,False,0,0,PTY-LENDER_A-00000642,ANON-LENDER_A-00000642,PERSON,synthetic,WCDS-0.1
FAC-LENDER_A-00000643,LENDER_A,LENDER_A-100643,,TERM_LOAN,SALARY_3M,NGN,500000,500000,500000,2026-04-09,2026-04-09,2026-07-08,90,0.367242,FIXED,MONTHLY,181758.8,UNSECURED_PERSONAL,HOUSEHOLD,DEPOSITS,False,CLOSED,2026-08-21,0,0.0,0,CURRENT,False,,False,False,0,0,PTY-LENDER_A-00000643,ANON-LENDER_A-00000643,PERSON,synthetic,WCDS-0.1
FAC-LENDER_A-00000644,LENDER_A,LENDER_A-100644,,TERM_LOAN,PERSONAL_9M,NGN,1000000,1000000,1000000,2026-02-14,2026-02-14,2026-11-11,270,0.349222,FIXED,MONTHLY,139814.33,PERSONAL,HOUSEHOLD,DEPOSITS,False,WRITTEN_OFF,2026-08-21,23159.06,23823.8,130,DPD_90_PLUS,True,2026-07-12,False,True,453703.7,87876.1,PTY-LENDER_A-00000644,ANON-LENDER_A-00000644,PERSON,synthetic,WCDS-0.1
FAC-LENDER_A-00000645,LENDER_A,LENDER_A-100645,,TERM_LOAN,SALARY_6M,NGN,200000,200000,200000,2026-02-21,2026-02-21,2026-08-20,180,0.269409,FIXED,MONTHLY,37761.97,UNSECURED_PERSONAL,HOUSEHOLD,DEPOSITS,False,CLOSED,2026-08-21,0,0.0,0,CURRENT,False,,False,False,0,0,PTY-LENDER_A-00000645,ANON-LENDER_A-00000645,PERSON,synthetic,WCDS-0.1
FAC-LENDER_A-00000646,LENDER_A,LENDER_A-100646,,TERM_LOAN,SALARY_6M,NGN,150000,150000,150000,2026-05-22,2026-05-22,2026-11-18,180,0.310618,FIXED,MONTHLY,28829.54,UNSECURED_PERSONAL,HOUSEHOLD,DEPOSITS,False,ACTIVE,2026-08-21,74166.67,74166.67,0,CURRENT,False,,False,False,0,0,PTY-LENDER_A-00000646,ANON-LENDER_A-00000646,PERSON,synthetic,WCDS-0.1
FAC-LENDER_A-00000647,LENDER_A,LENDER_A-100647,,TERM_LOAN,SALARY_6M,NGN,500000,500000,500000,2025-11-07,2025-11-07,2026-05-06,180,0.298025,FIXED,MONTHLY,95580.95,UNSECURED_PERSONAL,HOUSEHOLD,DEPOSITS,False,ACTIVE,2026-08-21,29166.67,29881.11,35,DPD_31_60,False,,False,False,0,0,PTY-LENDER_A-00000647,ANON-LENDER_A-00000647,PERSON,synthetic,WCDS-0.1
FAC-LENDER_A-00000648,LENDER_A,LENDER_A-100648,,TERM_LOAN,SALARY_6M,NGN,500000,500000,500000,2026-02-21,2026-02-21,2026-08-20,180,0.349747,FIXED,MONTHLY,97706.52,UNSECURED_PERSONAL,HOUSEHOLD,DEPOSITS,False,CLOSED,2026-08-21,0,0.0,0,CURRENT,False,,False,False,0,0,PTY-LENDER_A-00000648,ANON-LENDER_A-00000648,PERSON,synthetic,WCDS-0.1
FAC-LENDER_A-00000649,LENDER_A,LENDER_A-100649,,TERM_LOAN,PERSONAL_9M,NGN,150000,150000,150000,2026-01-08,2026-01-08,2026-10-05,270,0.359443,FIXED,MONTHLY,21098.15,PERSONAL,HOUSEHOLD,DEPOSITS,False,ACTIVE,2026-08-21,25000.0,25000.0,0,CURRENT,False,,False,False,0,0,PTY-LENDER_A-00000649,ANON-LENDER_A-00000649,PERSON,synthetic,WCDS-0.1
